cust_id,transaction_type,transaction_date,subscription_type,subscription_price,customer_gender,age_group,customer_country,referral_type
8827,initial,2021-10-01,PRO,75,Male,45-54,Norway,Google Ads
8827,REDUCTION,2022-07-01,BASIC,53,Male,45-54,Norway,Google Ads
8828,initial,2022-01-01,BASIC,53,Female,35-44,Norway,Paid Search
8829,initial,2020-11-01,MAX,99,Female,25-34,Finland,Google Ads
8829,REDUCTION,2020-12-01,PRO,65,Female,25-34,Finland,Google Ads
8830,initial,2020-02-01,PRO,65,Male,55-65,Finland,Google Ads
8830,UPGRADE,2021-12-01,MAX,109,Male,55-65,Finland,Google Ads
8831,initial,2021-08-01,BASIC,43,Male,35-44,Sweden,facebook
8831,UPGRADE,2022-04-01,MAX,119,Male,35-44,Sweden,facebook
8831,CHURN,2022-07-01,MAX,119,Male,35-44,Sweden,facebook
8832,initial,2020-03-01,MAX,99,Female,25-34,Sweden,Paid Search
8832,REDUCTION,2020-12-01,BASIC,33,Female,25-34,Sweden,Paid Search
8833,initial,2020-01-01,BASIC,33,Male,18-24,Finland,Google Ads
8834,initial,2021-02-01,MAX,109,Male,55-65,Sweden,Google Ads
8834,REDUCTION,2022-04-01,BASIC,53,Male,55-65,Sweden,Google Ads
8835,initial,2022-06-01,BASIC,53,Female,55-65,Sweden,Paid Search
8836,initial,2021-12-01,BASIC,43,Female,35-44,Sweden,Google Ads
8837,initial,2021-11-01,PRO,75,Female,35-44,Sweden,TV
8838,initial,2021-04-01,BASIC,43,Male,18-24,Norway,facebook
8838,UPGRADE,2021-10-01,MAX,109,Male,18-24,Norway,facebook
8839,initial,2020-10-01,BASIC,33,Other,35-44,Denmark,Organic Search
8839,CHURN,2021-10-01,BASIC,43,Other,35-44,Denmark,Organic Search
8840,initial,2022-09-01,PRO,85,Female,55-65,Sweden,TV
8840,REDUCTION,2022-10-01,BASIC,53,Female,55-65,Sweden,TV
8841,initial,2020-03-01,MAX,99,Other,25-34,Sweden,TV
8841,REDUCTION,2020-08-01,BASIC,33,Other,25-34,Sweden,TV
8842,initial,2021-11-01,PRO,75,Male,55-65,Denmark,Unknown
8842,REDUCTION,2022-04-01,BASIC,53,Male,55-65,Denmark,Unknown
8843,initial,2022-02-01,PRO,85,Male,55-65,Norway,Unknown
8843,REDUCTION,2022-11-01,BASIC,53,Male,55-65,Norway,Unknown
8844,initial,2021-04-01,MAX,109,Male,45-54,Denmark,Organic Search
8844,REDUCTION,2021-07-01,BASIC,43,Male,45-54,Denmark,Organic Search
8845,initial,2020-08-01,PRO,65,Male,18-24,Sweden,facebook
8845,REDUCTION,2021-08-01,BASIC,43,Male,18-24,Sweden,facebook
8846,initial,2021-03-01,BASIC,43,Female,18-24,Sweden,facebook
8846,UPGRADE,2022-10-01,MAX,119,Female,18-24,Sweden,facebook
8847,initial,2020-08-01,PRO,65,Male,25-34,Sweden,Organic Search
8847,UPGRADE,2021-08-01,MAX,109,Male,25-34,Sweden,Organic Search
8848,initial,2022-02-01,PRO,85,Male,35-44,Sweden,Organic Search
8848,CHURN,2022-05-01,PRO,85,Male,35-44,Sweden,Organic Search
8849,initial,2021-11-01,PRO,75,Female,45-54,Finland,Google Ads
8849,UPGRADE,2022-06-01,MAX,119,Female,45-54,Finland,Google Ads
8850,initial,2022-07-01,PRO,85,Male,18-24,Sweden,Organic Search
8851,initial,2020-08-01,BASIC,33,Male,35-44,Norway,facebook
8851,CHURN,2020-12-01,BASIC,33,Male,35-44,Norway,facebook
8852,initial,2022-11-01,BASIC,53,Female,18-24,Norway,Google Ads
8853,initial,2020-01-01,BASIC,33,Male,55-65,Denmark,Google Ads
8853,UPGRADE,2020-11-01,MAX,99,Male,55-65,Denmark,Google Ads
8854,initial,2022-04-01,PRO,85,Male,18-24,Norway,Google Ads
8855,initial,2022-07-01,PRO,85,Male,35-44,Finland,Google Ads
8855,REDUCTION,2022-09-01,BASIC,53,Male,35-44,Finland,Google Ads
8856,initial,2021-11-01,MAX,109,Female,35-44,Sweden,facebook
8856,REDUCTION,2022-10-01,BASIC,53,Female,35-44,Sweden,facebook
8857,initial,2020-05-01,BASIC,33,Female,18-24,Finland,facebook
8857,CHURN,2021-02-01,BASIC,43,Female,18-24,Finland,facebook
8858,initial,2022-10-01,PRO,85,Male,55-65,Sweden,Display
8859,initial,2022-03-01,MAX,119,Female,45-54,Sweden,Unknown
8859,REDUCTION,2022-06-01,PRO,85,Female,45-54,Sweden,Unknown
8860,initial,2020-07-01,PRO,65,Male,45-54,Sweden,TV
8860,UPGRADE,2021-05-01,MAX,109,Male,45-54,Sweden,TV
8861,initial,2022-05-01,BASIC,53,Male,55-65,Sweden,facebook
8862,initial,2020-01-01,BASIC,33,Other,25-34,Denmark,Display
8862,UPGRADE,2022-11-01,PRO,85,Other,25-34,Denmark,Display
8863,initial,2022-07-01,BASIC,53,Male,25-34,Norway,Paid Search
8864,initial,2022-01-01,BASIC,53,Female,25-34,Denmark,facebook
8865,initial,2022-02-01,PRO,85,Female,35-44,Denmark,Google Ads
8865,UPGRADE,2022-10-01,MAX,119,Female,35-44,Denmark,Google Ads
8866,initial,2021-02-01,BASIC,43,Male,45-54,Norway,Bing
8867,initial,2021-11-01,PRO,75,Male,25-34,Sweden,facebook
8867,REDUCTION,2022-10-01,BASIC,53,Male,25-34,Sweden,facebook
8868,initial,2022-08-01,PRO,85,Female,35-44,Sweden,Paid Search
8869,initial,2020-07-01,PRO,65,Male,18-24,Norway,Google Ads
8869,REDUCTION,2021-12-01,BASIC,43,Male,18-24,Norway,Google Ads
8870,initial,2021-05-01,PRO,75,Female,55-65,Norway,Organic Search
8870,REDUCTION,2022-03-01,BASIC,53,Female,55-65,Norway,Organic Search
8871,initial,2021-03-01,MAX,109,Female,25-34,Denmark,facebook
8871,REDUCTION,2021-12-01,BASIC,43,Female,25-34,Denmark,facebook
8872,initial,2022-07-01,PRO,85,Male,18-24,Sweden,facebook
8873,initial,2020-12-01,BASIC,33,Male,45-54,Norway,TV
8873,UPGRADE,2021-04-01,MAX,109,Male,45-54,Norway,TV
8874,initial,2022-06-01,PRO,85,Female,55-65,Denmark,facebook
8875,initial,2022-09-01,PRO,85,Male,45-54,Sweden,Organic Search
8876,initial,2021-12-01,PRO,75,Male,25-34,Norway,facebook
8876,REDUCTION,2022-01-01,BASIC,53,Male,25-34,Norway,facebook
8877,initial,2022-03-01,MAX,119,Male,18-24,Denmark,Unknown
8877,REDUCTION,2022-06-01,BASIC,53,Male,18-24,Denmark,Unknown
8878,initial,2022-05-01,BASIC,53,Female,18-24,Finland,Google Ads
8879,initial,2021-07-01,MAX,109,Female,45-54,Denmark,Google Ads
8879,REDUCTION,2022-08-01,PRO,85,Female,45-54,Denmark,Google Ads
8880,initial,2020-12-01,MAX,99,Male,35-44,Sweden,Unknown
8880,REDUCTION,2021-01-01,BASIC,43,Male,35-44,Sweden,Unknown
8881,initial,2021-12-01,MAX,109,Male,18-24,Sweden,Google Ads
8882,initial,2020-03-01,BASIC,33,Male,18-24,Denmark,facebook
8882,CHURN,2020-10-01,BASIC,33,Male,18-24,Denmark,facebook
8883,initial,2020-04-01,MAX,99,Female,18-24,Sweden,Paid Search
8883,REDUCTION,2020-05-01,PRO,65,Female,18-24,Sweden,Paid Search
8883,CHURN,2021-06-01,PRO,75,Female,18-24,Sweden,Paid Search
8884,initial,2020-07-01,MAX,99,Female,45-54,Denmark,facebook
8884,REDUCTION,2021-11-01,PRO,75,Female,45-54,Denmark,facebook
8885,initial,2021-12-01,BASIC,43,Female,18-24,Denmark,facebook
8886,initial,2022-10-01,BASIC,53,Male,35-44,Sweden,Organic Search
8887,initial,2020-01-01,BASIC,33,Female,25-34,Finland,Google Ads
8887,CHURN,2020-07-01,BASIC,33,Female,25-34,Finland,Google Ads
8888,initial,2021-12-01,PRO,75,Female,18-24,Denmark,Organic Search
8888,REDUCTION,2022-05-01,BASIC,53,Female,18-24,Denmark,Organic Search
8889,initial,2021-02-01,PRO,75,Female,55-65,Finland,facebook
8889,UPGRADE,2022-11-01,MAX,119,Female,55-65,Finland,facebook
8890,initial,2022-01-01,BASIC,53,Female,55-65,Sweden,Google Ads
8890,UPGRADE,2022-04-01,MAX,119,Female,55-65,Sweden,Google Ads
8890,CHURN,2022-07-01,MAX,119,Female,55-65,Sweden,Google Ads
8891,initial,2020-02-01,BASIC,33,Female,18-24,Norway,Google Ads
8891,UPGRADE,2020-07-01,PRO,65,Female,18-24,Norway,Google Ads
8892,initial,2021-05-01,MAX,109,Male,18-24,Sweden,facebook
8892,REDUCTION,2022-04-01,PRO,85,Male,18-24,Sweden,facebook
8893,initial,2021-03-01,PRO,75,Male,55-65,Sweden,Paid Search
8893,REDUCTION,2021-06-01,BASIC,43,Male,55-65,Sweden,Paid Search
8894,initial,2022-05-01,PRO,85,Male,25-34,Denmark,Organic Search
8894,REDUCTION,2022-09-01,BASIC,53,Male,25-34,Denmark,Organic Search
8895,initial,2020-02-01,BASIC,33,Other,55-65,Denmark,Organic Search
8895,CHURN,2020-12-01,BASIC,33,Other,55-65,Denmark,Organic Search
8896,initial,2021-09-01,PRO,75,Female,25-34,Denmark,Google Ads
8896,UPGRADE,2022-03-01,MAX,119,Female,25-34,Denmark,Google Ads
8896,CHURN,2022-08-01,PRO,85,Female,25-34,Denmark,Google Ads
8897,initial,2022-06-01,BASIC,53,Female,18-24,Finland,Unknown
8898,initial,2020-03-01,BASIC,33,Female,25-34,Norway,Google Ads
8898,UPGRADE,2020-07-01,MAX,99,Female,25-34,Norway,Google Ads
8899,initial,2022-11-01,PRO,85,Male,25-34,Sweden,Paid Search
8900,initial,2021-07-01,MAX,109,Female,25-34,Finland,Google Ads
8900,REDUCTION,2022-11-01,BASIC,53,Female,25-34,Finland,Google Ads
8901,initial,2022-11-01,BASIC,53,Female,25-34,Norway,Google Ads
8902,initial,2020-01-01,BASIC,33,Female,25-34,Finland,facebook
8902,CHURN,2020-09-01,BASIC,33,Female,25-34,Finland,facebook
8902,CHURN,2020-11-01,BASIC,33,Female,25-34,Finland,facebook
8903,initial,2022-11-01,PRO,85,Female,18-24,Finland,Organic Search
8904,initial,2022-08-01,MAX,119,Female,35-44,Sweden,Organic Search
8905,initial,2022-08-01,BASIC,53,Female,18-24,Sweden,Google Ads
8906,initial,2020-08-01,MAX,99,Female,55-65,Norway,Google Ads
8906,REDUCTION,2021-03-01,PRO,75,Female,55-65,Norway,Google Ads
8907,initial,2022-09-01,BASIC,53,Other,25-34,Denmark,Paid Search
8908,initial,2020-09-01,BASIC,33,Male,18-24,Norway,Paid Search
8908,UPGRADE,2021-05-01,MAX,109,Male,18-24,Norway,Paid Search
8909,initial,2022-11-01,PRO,85,Female,18-24,Denmark,facebook
8910,initial,2022-06-01,MAX,119,Male,35-44,Sweden,Google Ads
8911,initial,2020-12-01,BASIC,33,Female,18-24,Finland,Organic Search
8912,initial,2020-04-01,BASIC,33,Female,25-34,Norway,Organic Search
8912,UPGRADE,2020-10-01,PRO,65,Female,25-34,Norway,Organic Search
8913,initial,2020-03-01,BASIC,33,Female,35-44,Sweden,Google Ads
8914,initial,2020-07-01,BASIC,33,Male,18-24,Denmark,Google Ads
8914,UPGRADE,2021-10-01,PRO,75,Male,18-24,Denmark,Google Ads
8915,initial,2021-06-01,BASIC,43,Female,55-65,Sweden,facebook
8916,initial,2021-02-01,PRO,75,Other,45-54,Finland,facebook
8916,UPGRADE,2022-11-01,MAX,119,Other,45-54,Finland,facebook
8917,initial,2022-03-01,PRO,85,Female,25-34,Sweden,facebook
8918,initial,2021-02-01,MAX,109,Female,18-24,Norway,facebook
8918,REDUCTION,2021-08-01,PRO,75,Female,18-24,Norway,facebook
8919,initial,2020-05-01,BASIC,33,Female,18-24,Sweden,facebook
8919,CHURN,2021-05-01,BASIC,43,Female,18-24,Sweden,facebook
8920,initial,2022-05-01,PRO,85,Male,45-54,Sweden,Unknown
8921,initial,2021-07-01,MAX,109,Female,45-54,Sweden,facebook
8921,CHURN,2022-01-01,MAX,119,Female,45-54,Sweden,facebook
8922,initial,2022-06-01,BASIC,53,Male,25-34,Sweden,facebook
8923,initial,2022-07-01,PRO,85,Female,25-34,Finland,facebook
8923,REDUCTION,2022-10-01,BASIC,53,Female,25-34,Finland,facebook
8924,initial,2021-03-01,PRO,75,Female,25-34,Sweden,Unknown
8924,REDUCTION,2021-11-01,BASIC,43,Female,25-34,Sweden,Unknown
8925,initial,2022-07-01,PRO,85,Female,25-34,Finland,facebook
8926,initial,2021-12-01,BASIC,43,Female,25-34,Norway,Google Ads
8926,UPGRADE,2022-08-01,PRO,85,Female,25-34,Norway,Google Ads
8927,initial,2022-05-01,PRO,85,Female,55-65,Sweden,Organic Search
8928,initial,2020-08-01,MAX,99,Male,45-54,Sweden,facebook
8928,REDUCTION,2021-07-01,BASIC,43,Male,45-54,Sweden,facebook
8929,initial,2020-08-01,MAX,99,Male,45-54,Finland,facebook
8929,REDUCTION,2022-03-01,BASIC,53,Male,45-54,Finland,facebook
8930,initial,2020-11-01,PRO,65,Female,25-34,Finland,Google Ads
8930,UPGRADE,2021-06-01,MAX,109,Female,25-34,Finland,Google Ads
8931,initial,2022-10-01,BASIC,53,Female,18-24,Norway,Paid Search
8932,initial,2022-11-01,PRO,85,Other,25-34,Finland,facebook
8933,initial,2022-08-01,BASIC,53,Male,55-65,Finland,Unknown
8934,initial,2021-09-01,PRO,75,Other,25-34,Sweden,facebook
8935,initial,2021-03-01,BASIC,43,Female,18-24,Sweden,TV
8935,UPGRADE,2022-07-01,PRO,85,Female,18-24,Sweden,TV
8936,initial,2020-09-01,PRO,65,Female,18-24,Sweden,Google Ads
8936,REDUCTION,2020-11-01,BASIC,33,Female,18-24,Sweden,Google Ads
8936,CHURN,2021-09-01,BASIC,43,Female,18-24,Sweden,Google Ads
8937,initial,2021-09-01,PRO,75,Male,25-34,Finland,Organic Search
8937,CHURN,2022-10-01,PRO,85,Male,25-34,Finland,Organic Search
8938,initial,2020-04-01,PRO,65,Female,25-34,Finland,facebook
8938,CHURN,2020-10-01,PRO,65,Female,25-34,Finland,facebook
8938,CHURN,2021-04-01,PRO,75,Female,25-34,Finland,facebook
8939,initial,2021-03-01,BASIC,43,Male,45-54,Sweden,facebook
8940,initial,2020-03-01,BASIC,33,Male,25-34,Norway,facebook
8940,UPGRADE,2022-04-01,MAX,119,Male,25-34,Norway,facebook
8941,initial,2021-05-01,PRO,75,Female,35-44,Denmark,facebook
8941,REDUCTION,2022-06-01,BASIC,53,Female,35-44,Denmark,facebook
8942,initial,2022-05-01,BASIC,53,Male,18-24,Sweden,Unknown
8943,initial,2021-02-01,MAX,109,Male,18-24,Finland,Google Ads
8943,REDUCTION,2022-10-01,PRO,85,Male,18-24,Finland,Google Ads
8944,initial,2020-05-01,PRO,65,Male,35-44,Norway,facebook
8944,UPGRADE,2021-08-01,MAX,109,Male,35-44,Norway,facebook
8945,initial,2020-01-01,MAX,99,Male,35-44,Sweden,Organic Search
8945,REDUCTION,2020-03-01,PRO,65,Male,35-44,Sweden,Organic Search
8945,CHURN,2021-04-01,PRO,75,Male,35-44,Sweden,Organic Search
8946,initial,2022-12-01,PRO,85,Male,35-44,Sweden,Organic Search
8947,initial,2020-09-01,PRO,65,Male,18-24,Sweden,facebook
8947,REDUCTION,2022-03-01,BASIC,53,Male,18-24,Sweden,facebook
8948,initial,2022-10-01,BASIC,53,Male,35-44,Denmark,Organic Search
8949,initial,2020-05-01,BASIC,33,Female,55-65,Sweden,facebook
8949,UPGRADE,2021-10-01,MAX,109,Female,55-65,Sweden,facebook
8950,initial,2022-09-01,BASIC,53,Male,55-65,Sweden,Google Ads
8951,initial,2021-06-01,PRO,75,Female,45-54,Finland,Paid Search
8951,UPGRADE,2021-12-01,MAX,109,Female,45-54,Finland,Paid Search
8952,initial,2022-10-01,PRO,85,Other,25-34,Sweden,Google Ads
8953,initial,2020-06-01,BASIC,33,Male,25-34,Sweden,Display
8954,initial,2020-01-01,PRO,65,Female,18-24,Sweden,Organic Search
8954,CHURN,2020-09-01,PRO,65,Female,18-24,Sweden,Organic Search
8955,initial,2020-06-01,MAX,99,Female,35-44,Sweden,Organic Search
8955,REDUCTION,2021-08-01,PRO,75,Female,35-44,Sweden,Organic Search
8955,CHURN,2022-04-01,PRO,85,Female,35-44,Sweden,Organic Search
8956,initial,2021-05-01,MAX,109,Male,55-65,Finland,Paid Search
8956,REDUCTION,2022-07-01,BASIC,53,Male,55-65,Finland,Paid Search
8957,initial,2022-10-01,PRO,85,Female,18-24,Sweden,Google Ads
8958,initial,2020-08-01,PRO,65,Female,35-44,Sweden,Google Ads
8958,UPGRADE,2021-07-01,MAX,109,Female,35-44,Sweden,Google Ads
8959,initial,2020-01-01,PRO,65,Female,45-54,Finland,facebook
8959,UPGRADE,2020-11-01,MAX,99,Female,45-54,Finland,facebook
8960,initial,2021-03-01,PRO,75,Female,35-44,Sweden,Google Ads
8960,REDUCTION,2022-02-01,BASIC,53,Female,35-44,Sweden,Google Ads
8961,initial,2020-02-01,PRO,65,Male,25-34,Sweden,facebook
8961,UPGRADE,2021-08-01,MAX,109,Male,25-34,Sweden,facebook
8962,initial,2021-03-01,BASIC,43,Male,18-24,Norway,Paid Search
8962,UPGRADE,2021-08-01,MAX,109,Male,18-24,Norway,Paid Search
8963,initial,2020-01-01,PRO,65,Female,25-34,Denmark,TV
8963,UPGRADE,2020-04-01,MAX,99,Female,25-34,Denmark,TV
8963,CHURN,2020-09-01,PRO,65,Female,25-34,Denmark,TV
8964,initial,2021-11-01,BASIC,43,Female,45-54,Finland,Organic Search
8964,CHURN,2022-05-01,BASIC,53,Female,45-54,Finland,Organic Search
8965,initial,2020-11-01,BASIC,33,Female,25-34,Denmark,TV
8965,UPGRADE,2021-02-01,PRO,75,Female,25-34,Denmark,TV
8965,CHURN,2021-09-01,BASIC,43,Female,25-34,Denmark,TV
8966,initial,2021-10-01,BASIC,43,Male,18-24,Sweden,TV
8966,UPGRADE,2022-01-01,MAX,119,Male,18-24,Sweden,TV
8966,CHURN,2022-02-01,BASIC,53,Male,18-24,Sweden,TV
8967,initial,2021-12-01,PRO,75,Other,35-44,Sweden,facebook
8967,CHURN,2022-04-01,PRO,85,Other,35-44,Sweden,facebook
8968,initial,2021-07-01,PRO,75,Female,45-54,Sweden,facebook
8968,REDUCTION,2022-05-01,BASIC,53,Female,45-54,Sweden,facebook
8969,initial,2021-05-01,MAX,109,Male,35-44,Sweden,Display
8969,REDUCTION,2022-07-01,PRO,85,Male,35-44,Sweden,Display
8970,initial,2021-10-01,PRO,75,Male,55-65,Norway,Paid Search
8971,initial,2022-02-01,PRO,85,Male,55-65,Sweden,Organic Search
8972,initial,2021-02-01,MAX,109,Female,35-44,Finland,Paid Search
8972,REDUCTION,2022-01-01,PRO,85,Female,35-44,Finland,Paid Search
8973,initial,2020-04-01,MAX,99,Male,35-44,Sweden,facebook
8973,REDUCTION,2020-10-01,PRO,65,Male,35-44,Sweden,facebook
8973,CHURN,2021-01-01,PRO,75,Male,35-44,Sweden,facebook
8974,initial,2020-05-01,MAX,99,Female,18-24,Sweden,TV
8974,REDUCTION,2020-09-01,BASIC,33,Female,18-24,Sweden,TV
8975,initial,2020-09-01,BASIC,33,Female,35-44,Denmark,facebook
8975,UPGRADE,2021-11-01,PRO,75,Female,35-44,Denmark,facebook
8976,initial,2022-03-01,BASIC,53,Female,55-65,Sweden,facebook
8977,initial,2021-03-01,MAX,109,Male,25-34,Norway,facebook
8977,REDUCTION,2022-02-01,PRO,85,Male,25-34,Norway,facebook
8978,initial,2022-08-01,PRO,85,Male,45-54,Denmark,Unknown
8979,initial,2021-11-01,BASIC,43,Female,25-34,Norway,Google Ads
8979,UPGRADE,2022-02-01,MAX,119,Female,25-34,Norway,Google Ads
8980,initial,2022-08-01,MAX,119,Female,18-24,Denmark,facebook
8981,initial,2020-05-01,BASIC,33,Male,55-65,Sweden,Google Ads
8981,UPGRADE,2021-12-01,PRO,75,Male,55-65,Sweden,Google Ads
8982,initial,2021-09-01,BASIC,43,Female,35-44,Norway,facebook
8983,initial,2021-09-01,BASIC,43,Male,55-65,Finland,facebook
8983,CHURN,2022-10-01,BASIC,53,Male,55-65,Finland,facebook
8984,initial,2020-06-01,BASIC,33,Male,35-44,Finland,facebook
8984,CHURN,2020-10-01,BASIC,33,Male,35-44,Finland,facebook
8985,initial,2021-07-01,PRO,75,Female,55-65,Sweden,Unknown
8985,UPGRADE,2022-09-01,MAX,119,Female,55-65,Sweden,Unknown
8986,initial,2021-09-01,BASIC,43,Male,35-44,Sweden,Google Ads
8987,initial,2021-09-01,MAX,109,Male,45-54,Finland,Google Ads
8988,initial,2022-08-01,PRO,85,Female,25-34,Norway,facebook
8989,initial,2021-05-01,BASIC,43,Female,18-24,Sweden,Organic Search
8990,initial,2020-02-01,BASIC,33,Male,55-65,Sweden,Google Ads
8990,UPGRADE,2022-10-01,PRO,85,Male,55-65,Sweden,Google Ads
8991,initial,2021-08-01,PRO,75,Female,35-44,Denmark,facebook
8991,REDUCTION,2022-05-01,BASIC,53,Female,35-44,Denmark,facebook
8992,initial,2021-12-01,MAX,109,Male,55-65,Finland,Google Ads
8993,initial,2021-09-01,PRO,75,Male,35-44,Sweden,Google Ads
8993,UPGRADE,2021-12-01,MAX,109,Male,35-44,Sweden,Google Ads
8994,initial,2022-01-01,BASIC,53,Female,55-65,Sweden,Bing
8994,UPGRADE,2022-06-01,MAX,119,Female,55-65,Sweden,Bing
8995,initial,2020-09-01,BASIC,33,Female,55-65,Sweden,facebook
8995,UPGRADE,2021-06-01,PRO,75,Female,55-65,Sweden,facebook
8996,initial,2020-08-01,MAX,99,Other,25-34,Finland,facebook
8996,REDUCTION,2021-07-01,PRO,75,Other,25-34,Finland,facebook
8997,initial,2021-06-01,PRO,75,Male,25-34,Finland,Google Ads
8997,UPGRADE,2022-10-01,MAX,119,Male,25-34,Finland,Google Ads
8998,initial,2022-12-01,BASIC,53,Male,45-54,Finland,Google Ads
8999,initial,2022-07-01,BASIC,53,Female,18-24,Sweden,Display
8999,UPGRADE,2022-10-01,PRO,85,Female,18-24,Sweden,Display
9000,initial,2021-11-01,PRO,75,Other,18-24,Finland,facebook
9000,REDUCTION,2022-01-01,BASIC,53,Other,18-24,Finland,facebook
9001,initial,2022-02-01,MAX,119,Female,18-24,Denmark,facebook
9001,CHURN,2022-07-01,MAX,119,Female,18-24,Denmark,facebook
9002,initial,2021-01-01,PRO,75,Male,45-54,Norway,Display
9002,REDUCTION,2021-07-01,BASIC,43,Male,45-54,Norway,Display
9002,CHURN,2021-11-01,BASIC,43,Male,45-54,Norway,Display
9003,initial,2020-01-01,PRO,65,Male,45-54,Norway,Organic Search
9003,UPGRADE,2022-10-01,MAX,119,Male,45-54,Norway,Organic Search
9004,initial,2020-02-01,PRO,65,Female,25-34,Norway,Google Ads
9004,UPGRADE,2022-04-01,MAX,119,Female,25-34,Norway,Google Ads
9004,CHURN,2022-10-01,MAX,119,Female,25-34,Norway,Google Ads
9005,initial,2022-04-01,BASIC,53,Female,35-44,Norway,facebook
9006,initial,2020-03-01,PRO,65,Male,25-34,Sweden,facebook
9006,REDUCTION,2021-09-01,BASIC,43,Male,25-34,Sweden,facebook
9006,CHURN,2022-07-01,BASIC,53,Male,25-34,Sweden,facebook
9007,initial,2020-12-01,BASIC,33,Female,45-54,Finland,facebook
9007,CHURN,2021-06-01,BASIC,43,Female,45-54,Finland,facebook
9008,initial,2020-09-01,BASIC,33,Male,18-24,Norway,Google Ads
9008,UPGRADE,2021-01-01,MAX,109,Male,18-24,Norway,Google Ads
9009,initial,2020-02-01,PRO,65,Female,45-54,Norway,facebook
9009,UPGRADE,2020-09-01,MAX,99,Female,45-54,Norway,facebook
9010,initial,2020-11-01,PRO,65,Female,35-44,Sweden,Paid Search
9010,CHURN,2021-03-01,PRO,75,Female,35-44,Sweden,Paid Search
9011,initial,2021-08-01,PRO,75,Female,55-65,Denmark,Paid Search
9011,REDUCTION,2022-08-01,BASIC,53,Female,55-65,Denmark,Paid Search
9012,initial,2020-05-01,MAX,99,Female,18-24,Denmark,Organic Search
9012,REDUCTION,2021-04-01,PRO,75,Female,18-24,Denmark,Organic Search
9012,CHURN,2021-11-01,PRO,75,Female,18-24,Denmark,Organic Search
9013,initial,2020-03-01,BASIC,33,Female,35-44,Norway,Google Ads
9013,UPGRADE,2022-07-01,PRO,85,Female,35-44,Norway,Google Ads
9014,initial,2020-07-01,PRO,65,Male,55-65,Finland,Google Ads
9014,UPGRADE,2021-10-01,MAX,109,Male,55-65,Finland,Google Ads
9014,CHURN,2022-09-01,MAX,119,Male,55-65,Finland,Google Ads
9015,initial,2020-03-01,PRO,65,Male,35-44,Denmark,Organic Search
9015,UPGRADE,2022-08-01,MAX,119,Male,35-44,Denmark,Organic Search
9016,initial,2022-02-01,BASIC,53,Female,25-34,Denmark,Organic Search
9017,initial,2020-10-01,PRO,65,Male,45-54,Sweden,Paid Search
9017,UPGRADE,2022-10-01,MAX,119,Male,45-54,Sweden,Paid Search
9018,initial,2020-02-01,BASIC,33,Male,25-34,Finland,facebook
9018,UPGRADE,2021-03-01,PRO,75,Male,25-34,Finland,facebook
9019,initial,2021-01-01,MAX,109,Male,45-54,Sweden,Unknown
9019,REDUCTION,2022-01-01,BASIC,53,Male,45-54,Sweden,Unknown
9020,initial,2022-06-01,BASIC,53,Female,18-24,Finland,facebook
9020,UPGRADE,2022-10-01,MAX,119,Female,18-24,Finland,facebook
9021,initial,2021-11-01,BASIC,43,Other,18-24,Finland,facebook
9021,CHURN,2022-08-01,BASIC,53,Other,18-24,Finland,facebook
9022,initial,2021-03-01,BASIC,43,Female,45-54,Norway,Organic Search
9023,initial,2022-03-01,PRO,85,Male,18-24,Sweden,Organic Search
9024,initial,2020-12-01,PRO,65,Female,25-34,Sweden,Google Ads
9024,UPGRADE,2021-08-01,MAX,109,Female,25-34,Sweden,Google Ads
9025,initial,2021-01-01,PRO,75,Other,25-34,Finland,Google Ads
9025,CHURN,2021-04-01,PRO,75,Other,25-34,Finland,Google Ads
9026,initial,2020-06-01,PRO,65,Male,18-24,Sweden,Paid Search
9026,REDUCTION,2021-04-01,BASIC,43,Male,18-24,Sweden,Paid Search
9027,initial,2021-11-01,PRO,75,Female,35-44,Sweden,Google Ads
9027,REDUCTION,2022-03-01,BASIC,53,Female,35-44,Sweden,Google Ads
9028,initial,2021-12-01,PRO,75,Female,35-44,Norway,Organic Search
9028,UPGRADE,2022-08-01,MAX,119,Female,35-44,Norway,Organic Search
9029,initial,2021-02-01,BASIC,43,Female,25-34,Denmark,facebook
9029,UPGRADE,2021-09-01,MAX,109,Female,25-34,Denmark,facebook
